group_local_id,semantic,envelope_x_span_ratio,total_x_coverage_ratio,n_components,any_strong_single,chain_main,sam_main_mean,sam_wart_mean,main_score,component_indices
1,main_flesh_band,0.9011299435028248,1.2900188323917137,19,True,True,0.20642706795938706,0.5352329614045295,1.0736955285243888,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19]"
2,wart_flesh,0.04001883239171375,0.04001883239171375,1,False,False,0.5082505345344543,0.3563687205314636,0.012150545120239258,[16]
