group_local_id,semantic,envelope_x_span_ratio,total_x_coverage_ratio,n_components,any_strong_single,chain_main,sam_main_mean,sam_wart_mean,main_score,component_indices
1,main_flesh_band,0.9259731971920868,1.4288449266113592,17,True,True,0.9038143491043764,0.6278552095241406,1.122076731166419,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]"
2,wart_flesh,0.08040842373962986,0.08040842373962986,1,False,False,0.48776504397392273,0.0,0.03902120351791382,[2]
