image_id,corridor_id,primitive_id,prompt,candidate_index,sam_score,inside_corridor_ratio,seed_overlap_ratio,iou_seed,groove_overlap,glare_overlap,area_ratio,selector_score,accepted
8884_01,1,7,raised fleshy surface region on a bitter melon,0,0.1640625,0.0,0.0,0.0,0.04048843597244262,0.04991522431373596,7.0474443812318475,0.018948227547723927,False
8884_01,1,7,raised fleshy surface region on a bitter melon,1,0.134521484375,0.0,0.0,0.0,0.06644613219207933,0.04997333884239197,2.09544270443453,0.03703357450295835,False
8884_01,1,7,raised fleshy surface region on a bitter melon,2,0.10968017578125,0.7512937938965787,0.0,0.0,0.028278638025218714,0.05007537081837654,1.458035152858041,0.26873048771940405,False
8884_01,1,7,raised fleshy surface region on a bitter melon,3,0.09722900390625,0.9130804710939949,0.0,0.0,0.02541310286149299,0.0494990274310112,1.3373057460250921,0.31810924203227375,False
8884_01,1,7,raised fleshy surface region on a bitter melon,4,0.127197265625,0.7200987949774106,0.026753900050902776,0.009146372672460563,0.023839657592562763,0.04261788725852966,1.951836991346528,0.2588247360294523,False
8884_01,1,7,raised fleshy surface region on a bitter melon,5,0.092041015625,1.0,0.0,0.0,0.0,0.07807173579931259,0.33703626074198284,0.31176208387041365,False
8884_01,1,7,raised fleshy surface region on a bitter melon,6,0.1358642578125,1.0,0.0,0.0,0.0,0.0724785104393959,0.14766296373925802,0.302318467201489,False
8884_01,1,7,raised fleshy surface region on a bitter melon,7,0.2276611328125,1.2146240738491437e-06,0.0,0.0,0.0409911332442609,0.04919133707880974,12.325957421325269,0.021676510448178088,False
8884_01,1,7,raised fleshy surface region on a bitter melon,8,0.0849609375,0.0,0.0,0.0,0.046150324144892244,0.04878930747509003,1.4387370123064946,0.052666427779827114,False
8884_01,1,7,raised fleshy surface region on a bitter melon,9,0.1630859375,0.9001525220612268,0.0,0.0,0.028674147510622073,0.04871107265353203,1.3742252298110609,0.3201959236917485,False
8884_01,1,7,raised fleshy surface region on a bitter melon,10,0.152099609375,0.0,0.0,0.0,0.06030788556025882,0.05109857767820358,2.2883642243315268,0.03706195960222353,False
8884_01,1,7,raised fleshy surface region on a bitter melon,11,0.1190185546875,0.0,0.0,0.0,0.013072939479040528,0.0463058203458786,2.9054256370332663,0.035497865023665934,False
8884_01,1,7,raised fleshy surface region on a bitter melon,12,0.08251953125,0.8993282158909046,0.03465880168877444,0.01371218044400218,0.026593450823678234,0.04969608411192894,1.5622511003982393,0.31567112670724035,False
8884_01,1,7,raised fleshy surface region on a bitter melon,13,0.2232666015625,3.9650633859438503e-05,0.0,0.0,0.027847961847278974,0.04925830289721489,6.796493697038656,0.02906361304378026,False
8884_01,1,7,raised fleshy surface region on a bitter melon,14,0.17578125,2.1044922491550465e-06,0.0,0.0,0.03267013767588294,0.051649242639541626,7.114022217564452,0.02167376873469482,False
8884_01,1,7,raised fleshy surface region on a bitter melon,15,0.11474609375,0.0,0.0,0.0,0.012008636377133113,0.041494566947221756,3.5294637242866127,0.03071457159440084,False
8884_01,1,7,raised fleshy surface region on a bitter melon,16,0.338623046875,0.2315079428082524,0.0958020181453424,0.012452153878187228,0.018331084120557804,0.042037006467580795,6.78941222265473,0.1404457285810253,False
8884_01,1,7,raised fleshy surface region on a bitter melon,17,0.1414794921875,0.0,0.0,0.0,0.04403172991749027,0.05129583925008774,4.512665808306135,0.02179540639775831,False
8884_01,1,7,raised fleshy surface region on a bitter melon,18,0.11297607421875,0.9821956405247965,0.0,0.0,0.008971322881194793,0.0695064589381218,1.7322214570170973,0.32740059829342844,False
8884_01,1,7,raised fleshy surface region on a bitter melon,19,0.133544921875,0.0,0.0,0.0,0.040147920506246215,0.04874894395470619,9.967407252148396,0.012122050466521135,False
8884_01,1,7,raised fleshy surface region on a bitter melon,20,0.10089111328125,0.9480277279284985,0.0,0.0,0.03441359653752771,0.047646962106227875,0.8509446956313441,0.3349357967882334,False
8884_01,1,7,raised fleshy surface region on a bitter melon,21,0.196533203125,0.0,0.0,0.0,0.0432057343725433,0.04929085075855255,10.664670479384375,0.018500973271706685,False
8884_01,1,7,raised fleshy surface region on a bitter melon,22,0.080810546875,0.0,0.0,0.0,0.039973560626655795,0.05018115043640137,2.808620534778573,0.026171795386579346,False
8884_01,1,7,raised fleshy surface region on a bitter melon,23,0.1297607421875,0.0,0.0,0.0,0.03535838427770805,0.05211994796991348,5.177141659430488,0.019782558575598932,False
8884_01,1,7,raised fleshy surface region on a bitter melon,24,0.1014404296875,0.9896146414770288,0.8952301104889661,0.5033757050256755,0.00907936167167597,0.06920438259840012,1.6736832649639188,0.6586856151263252,True
8884_01,1,7,raised fleshy surface region on a bitter melon,25,0.186279296875,0.0,0.0,0.0,0.039548229191044545,0.05148417502641678,6.141389945204659,0.023351502895996884,False
8884_01,1,7,raised fleshy surface region on a bitter melon,26,0.082275390625,0.0005743480720763969,0.0,0.0,0.019879301181271108,0.055869050323963165,1.7464742342126538,0.04739505335810964,False
8884_01,1,7,raised fleshy surface region on a bitter melon,27,0.385498046875,1.0,0.0,0.0,0.0,0.07599527388811111,0.988427104230919,0.3992543120524247,False
8884_01,1,7,raised fleshy surface region on a bitter melon,28,0.10394287109375,0.9154763006612573,0.006347875557684822,0.002591544474937198,0.02616234227007682,0.049339424818754196,1.4558044135700812,0.3167946710606657,False
8884_01,1,7,raised fleshy surface region on a bitter melon,29,0.1600341796875,0.8987706159906498,0.0,0.0,0.028732522401627634,0.04860471934080124,1.38341767224601,0.3190527916746446,False
8884_01,1,7,raised fleshy surface region on a bitter melon,30,0.9560546875,0.975629010530585,0.9988322304398599,0.48291736637906074,0.019590943986557932,0.06398242712020874,2.067161721112675,0.7751660626071962,True
