image_id,corridor_id,primitive_id,prompt,candidate_index,sam_score,inside_corridor_ratio,seed_overlap_ratio,iou_seed,groove_overlap,glare_overlap,area_ratio,selector_score,accepted
8993_01,1,13,raised fleshy surface region on a bitter melon,0,0.08404541015625,0.46385052802599513,0.9952656496580747,0.3409930611877084,0.06652224930047838,0.12997664511203766,2.9139926354550236,0.48321361914931027,False
8993_01,1,13,raised fleshy surface region on a bitter melon,1,0.08819580078125,0.10152312688990929,0.0,0.0,0.13915332064060926,0.2751213610172272,4.69700157811678,0.006201741070586637,False
8993_01,1,13,raised fleshy surface region on a bitter melon,2,0.090576171875,0.2807930607187113,0.9978958442924777,0.18797998315413963,0.07781908302354398,0.10555625706911087,5.3064176749079435,0.40248531598494297,False
8993_01,1,13,raised fleshy surface region on a bitter melon,3,0.09771728515625,0.06879767699246689,0.0,0.0,0.03146532744647681,0.09367053955793381,22.101262493424514,0.02082241784439009,False
8993_01,1,13,raised fleshy surface region on a bitter melon,4,0.1302490234375,0.9958847736625515,0.0,0.0,0.006466784244562022,0.4253997206687927,0.44739610731194107,0.2949439735205539,False
8993_01,1,13,raised fleshy surface region on a bitter melon,5,0.1019287109375,0.9975745816153286,0.8782219884271436,0.7280854775403401,0.004608294930875576,0.2483769655227661,1.0844292477643345,0.6953688913579436,True
8993_01,1,13,raised fleshy surface region on a bitter melon,6,0.09771728515625,0.08511774161376996,0.0,0.0,0.043670581609546046,0.08282201737165451,44.83377169910573,0.021983533329082167,False
8993_01,1,13,raised fleshy surface region on a bitter melon,7,0.08197021484375,0.08657359925917812,0.0,0.0,0.04071035258740005,0.08495449274778366,52.82956338769069,0.02065290727391275,False
8993_01,1,13,raised fleshy surface region on a bitter melon,8,0.0885009765625,0.0,0.0,0.0,0.0939297124600639,0.03429778292775154,1.646501841136244,0.037678211486187226,False
8993_01,1,13,raised fleshy surface region on a bitter melon,9,0.08416748046875,0.007142857142857143,0.0,0.0,0.029310344827586206,0.08081536740064621,1.067859021567596,0.07468905545631653,False
8993_01,1,13,raised fleshy surface region on a bitter melon,10,0.094482421875,0.0014038371548900327,0.0,0.0,0.21244735610669163,0.14317552745342255,0.5620725933719095,0.0027532590805098324,False
8993_01,1,13,raised fleshy surface region on a bitter melon,11,0.93408203125,0.826354874387739,0.9994739610731194,0.6002211341020376,0.06888924000632012,0.18639887869358063,1.6646501841136243,0.7347063197426077,True
8993_01,1,13,raised fleshy surface region on a bitter melon,12,0.50146484375,0.10801611803011231,0.9150447133087849,0.01221880762138906,0.05472183739917441,0.11153379082679749,74.80326144134666,0.34760236654494264,False
8993_01,1,13,raised fleshy surface region on a bitter melon,13,0.135498046875,0.08077990243706991,0.0,0.0,0.04105856780823976,0.08763711899518967,52.516044187269856,0.025178799210570483,False
8993_01,1,13,raised fleshy surface region on a bitter melon,14,0.1295166015625,1.0,0.0,0.0,0.0,0.1705264151096344,0.4395055234087322,0.3170603208514279,False
8993_01,1,13,raised fleshy surface region on a bitter melon,15,0.09857177734375,0.05925301480253758,0.0,0.0,0.04492674934750719,0.10845192521810532,55.22461862177801,0.01220658282784112,False
8993_01,1,13,raised fleshy surface region on a bitter melon,16,0.124755859375,1.0,0.0,0.0,0.0,0.17157337069511414,0.681220410310363,0.33574246629421994,False
8993_01,1,13,raised fleshy surface region on a bitter melon,17,0.0894775390625,0.9943382873319179,0.8842714360862703,0.7185296003419535,0.007077140835102618,0.24319542944431305,1.1149395055234088,0.6915387173649472,True
8993_01,1,14,raised fleshy surface region on a bitter melon,0,0.0830078125,0.5770524899057874,0.0,0.0,0.05282637954239569,0.13904127478599548,3.114215857492141,0.17553570640092478,False
8993_01,1,14,raised fleshy surface region on a bitter melon,1,0.1070556640625,0.018199651264167394,0.0,0.0,0.023038360941586747,0.05867207795381546,16.025148445686344,0.013633297060610627,False
8993_01,1,14,raised fleshy surface region on a bitter melon,2,0.08758544921875,0.010936757013789824,0.0,0.0,0.03281027104136947,0.07816281169652939,1.46908836884387,0.05521300643129797,False
8993_01,1,14,raised fleshy surface region on a bitter melon,3,0.10015869140625,0.09302568113674879,0.0,0.0,0.05024116803545822,0.0679490938782692,13.396786587495633,0.028553653849832494,False
8993_01,1,14,raised fleshy surface region on a bitter melon,4,0.1729736328125,0.9627568493150684,0.0,0.0,0.03531678082191781,0.22309692203998566,1.6318546978693678,0.3144416164208765,False
8993_01,1,14,raised fleshy surface region on a bitter melon,5,0.1063232421875,1.0,0.0,0.0,0.0,0.170146644115448,0.9165211316800559,0.35246874806766865,False
8993_01,1,14,raised fleshy surface region on a bitter melon,6,0.1697998046875,0.019745770097483847,0.0,0.0,0.04307715292389288,0.07723544538021088,56.109675165909884,0.012536305036115697,False
8993_01,1,14,raised fleshy surface region on a bitter melon,7,0.08404541015625,0.05313312157089229,0.0,0.0,0.08114351718163441,0.06124414503574371,2.41914076143905,0.03690408105799273,False
8993_01,1,14,raised fleshy surface region on a bitter melon,8,0.1319580078125,0.2287710106963545,0.0,0.0,0.05418030997598777,0.09402401000261307,8.000349283967866,0.0715324245511744,False
8993_01,1,14,raised fleshy surface region on a bitter melon,9,0.08251953125,0.12342204025929716,0.0,0.0,0.03919310815421358,0.07934929430484772,8.190010478519037,0.0400419471179288,False
8993_01,1,14,raised fleshy surface region on a bitter melon,10,0.0872802734375,0.46005674182469763,0.7300034928396787,0.2797858099062918,0.10183664327310736,0.3769007623195648,2.3391547327977644,0.37554586415742475,False
8993_01,1,14,raised fleshy surface region on a bitter melon,11,0.08416748046875,0.0,0.0,0.0,0.045970929689688446,0.060881152749061584,11.222144603562697,0.003164181675859446,False
8993_01,1,14,raised fleshy surface region on a bitter melon,12,0.107421875,0.0,0.0,0.0,0.03691899070385126,0.0315958671271801,6.575270695075096,0.015145956957846839,False
8993_01,1,14,raised fleshy surface region on a bitter melon,13,0.09503173828125,0.19268204030531885,0.0,0.0,0.0518961269738702,0.08905675262212753,8.64862032832693,0.057101044564263306,False
8993_01,1,14,raised fleshy surface region on a bitter melon,14,0.11181640625,0.0,0.0,0.0,0.04352355596712582,0.08020045608282089,15.087320991966468,0.0035996866330930436,False
8993_01,1,14,raised fleshy surface region on a bitter melon,15,0.0943603515625,0.02372952540949181,0.0,0.0,0.10261794764104717,0.07430833578109741,4.989870764931889,0.007531732261873471,False
8993_01,1,14,raised fleshy surface region on a bitter melon,16,0.09637451171875,0.1948586118251928,0.0,0.0,0.05651242502142245,0.09362834692001343,8.152287809989522,0.05714579618906709,False
8993_01,1,14,raised fleshy surface region on a bitter melon,17,0.1124267578125,0.28240838805337853,0.0,0.0,0.05666172421097225,0.10372032970190048,6.595878449179183,0.08506437464819398,False
8993_01,1,14,raised fleshy surface region on a bitter melon,18,0.1175537109375,0.0,0.0,0.0,0.04252434619723266,0.07964678108692169,33.7502619629759,0.0016001855581158353,False
8993_01,1,14,raised fleshy surface region on a bitter melon,19,0.08331298828125,0.0,0.0,0.0,0.08467174894530383,0.04640522599220276,4.719175689835836,0.0063029038183483165,False
8993_01,1,14,raised fleshy surface region on a bitter melon,20,0.88037109375,0.37094318455004405,0.9165211316800559,0.2063217487026262,0.07781072201298181,0.30077484250068665,4.358714634998254,0.4879534752481207,False
8993_01,1,14,raised fleshy surface region on a bitter melon,21,0.09552001953125,0.0,0.0,0.0,0.004023283684300633,0.09891440719366074,4.080335312609151,0.022350824841018663,False
8993_01,1,14,raised fleshy surface region on a bitter melon,22,0.08709716796875,0.0,0.0,0.0,0.02861980151654329,0.12314403802156448,19.392595179881244,-0.0009985372609366966,False
8993_01,1,14,raised fleshy surface region on a bitter melon,23,0.103759765625,0.2139665665202989,0.0,0.0,0.043217009475387105,0.10149019211530685,9.068110373733846,0.06442131788009177,False
8993_01,1,14,raised fleshy surface region on a bitter melon,24,0.09637451171875,0.0948301749616728,0.0,0.0,0.03954418295901756,0.06797931343317032,22.099545930841774,0.0283901926079315,False
8993_01,1,14,raised fleshy surface region on a bitter melon,25,0.08978271484375,0.40264599759454767,0.0,0.0,0.05753040224508887,0.12880857288837433,5.227383863080685,0.11700806127852431,False
8993_01,1,14,raised fleshy surface region on a bitter melon,26,0.08465576171875,0.0,0.0,0.0,0.0,0.015331353060901165,1.321690534404471,0.06946072438759356,False
8993_01,1,14,raised fleshy surface region on a bitter melon,27,0.09588623046875,0.0,0.0,0.0,0.0226628895184136,0.05985225737094879,10.110373733845616,0.010098254125235052,False
8993_01,1,14,raised fleshy surface region on a bitter melon,28,0.08599853515625,0.15261330522661046,0.0,0.0,0.04045508091016182,0.08845148235559464,11.267202235417395,0.0449846691122294,False
8993_01,1,14,raised fleshy surface region on a bitter melon,29,0.0938720703125,0.20054505342388718,0.0,0.0,0.07301985551758446,0.0976882204413414,8.074397485155432,0.05490609467380233,False
8993_01,1,14,raised fleshy surface region on a bitter melon,30,0.0855712890625,0.017203203191318853,0.0,0.0,0.043655057373691804,0.07972272485494614,58.8393293747817,0.0013362569208819723,False
8993_01,1,14,raised fleshy surface region on a bitter melon,31,0.10394287109375,0.0,0.0,0.0,0.13593813593813595,0.03232511132955551,2.5745721271393642,0.013772632843716106,False
8993_01,1,14,raised fleshy surface region on a bitter melon,32,0.0965576171875,0.0,0.0,0.0,0.015194082908090132,0.04626862332224846,6.091861683548725,0.017978882140645358,False
8993_01,1,14,raised fleshy surface region on a bitter melon,33,0.0982666015625,0.0,0.0,0.0,0.0051015841761389066,0.12567085027694702,3.902549772965421,0.02121742557051742,False
8993_01,1,14,raised fleshy surface region on a bitter melon,34,0.1177978515625,0.0,0.0,0.0,0.04106482450631498,0.04232671484351158,10.011177086971708,0.010527708412202453,False
8993_01,1,14,raised fleshy surface region on a bitter melon,35,0.083740234375,0.0,0.0,0.0,0.03745387453874539,0.054867926985025406,9.465595529165212,0.006620279575054057,False
8993_01,1,14,raised fleshy surface region on a bitter melon,36,0.383544921875,0.10378058084895503,0.6517638840377227,0.0066291747636624595,0.05429861026931825,0.10757745802402496,97.9692630108278,0.25275928339571424,False
8993_01,1,14,raised fleshy surface region on a bitter melon,37,0.11395263671875,0.0,0.0,0.0,0.02430956968529223,0.11110427975654602,10.876702759343345,0.007279230287768706,False
8993_01,1,14,raised fleshy surface region on a bitter melon,38,0.09320068359375,0.0,0.0,0.0,0.0,0.013694506138563156,1.6699266503667483,0.0579948172941913,False
8993_01,1,14,raised fleshy surface region on a bitter melon,39,0.140869140625,0.021829961655427742,0.00034928396786587494,1.2740151862610203e-05,0.03494644982149941,0.06407807022333145,26.416346489696124,0.014035892437473996,False
8993_01,1,14,raised fleshy surface region on a bitter melon,40,0.08209228515625,0.00426253081347576,0.0,0.0,0.04031429745275267,0.06097472831606865,6.801257422284317,0.00986627590416295,False
8993_01,1,14,raised fleshy surface region on a bitter melon,41,0.09771728515625,0.999412455934195,0.0,0.0,0.0,0.16870278120040894,0.5944813133077191,0.3256238444489094,False
8993_01,1,14,raised fleshy surface region on a bitter melon,42,0.11859130859375,0.11910669975186104,0.0,0.0,0.20524636653668912,0.14129900932312012,0.9853300733496333,0.07405404477655432,False
8993_01,1,14,raised fleshy surface region on a bitter melon,43,0.10577392578125,0.0,0.0,0.0,0.08014989652665137,0.04089406132698059,6.244848061473978,0.00620192675697463,False
8993_01,1,14,raised fleshy region between dark grooves on bitter melon surface,0,0.09222412109375,0.24837769209066116,0.0,0.0,0.050456127151321355,0.1037595123052597,7.427872860635697,0.07299090548325358,False
8993_01,1,14,raised fleshy region between dark grooves on bitter melon surface,1,0.137939453125,0.9832199546485261,0.0,0.0,0.020861678004535148,0.23403599858283997,1.5403422982885087,0.32089561412556106,False
8993_01,1,14,raised fleshy region between dark grooves on bitter melon surface,2,0.10302734375,0.002102014208551739,0.0,0.0,0.025516856025330603,0.057209599763154984,13.12713936430318,0.009365950780588501,False
8993_01,1,14,raised fleshy region between dark grooves on bitter melon surface,3,0.092041015625,0.07584830339321358,0.0,0.0,0.10139720558882236,0.0756470188498497,1.7499126790080335,0.05166781106561483,False
8993_01,1,14,raised fleshy region between dark grooves on bitter melon surface,4,0.09637451171875,0.0,0.0,0.0,0.006346749226006192,0.07434794306755066,2.256374432413552,0.03980286447477784,False
8993_01,1,14,raised fleshy region between dark grooves on bitter melon surface,5,0.0938720703125,0.23169398907103825,0.0,0.0,0.05203136136849608,0.09867124259471893,7.3506811037373385,0.06872233890875355,False
8993_01,1,14,raised fleshy region between dark grooves on bitter melon surface,6,0.10992431640625,0.0,0.0,0.0,0.0373893349804406,0.0318383164703846,8.482361159622773,0.012597321870802163,False
8993_01,1,14,raised fleshy region between dark grooves on bitter melon surface,7,0.10797119140625,0.0,0.0,0.0,0.026145523971149765,0.07746806740760803,6.586098498078938,0.013676789557473559,False
8993_01,1,14,raised fleshy region between dark grooves on bitter melon surface,8,0.0823974609375,0.0,0.0,0.0,0.007595271118156,0.13130415976047516,10.577017114914426,0.005427877424997963,False
8993_01,1,14,raised fleshy region between dark grooves on bitter melon surface,9,0.0855712890625,0.02798552472858866,0.0,0.0,0.18118214716525935,0.10948430746793747,1.4477820468040516,0.028366263648569222,False
8993_01,1,14,raised fleshy region between dark grooves on bitter melon surface,10,0.0831298828125,0.0,0.0,0.0,0.043220137734504865,0.04350656643509865,1.4708347886831994,0.052241914101675724,False
8993_01,1,14,raised fleshy region between dark grooves on bitter melon surface,11,0.1041259765625,0.0,0.0,0.0,0.0437124248496994,0.0625656321644783,19.52078239608802,0.0028455780371874273,False
