group_local_id,semantic,envelope_x_span_ratio,total_x_coverage_ratio,n_components,any_strong_single,chain_main,sam_main_mean,sam_wart_mean,main_score,component_indices
1,main_flesh_band,0.8069639584605987,0.9407452657299938,16,True,True,0.45344285760074854,0.5067694950848818,1.0957338690012695,"[0, 1, 3, 4, 5, 6, 7, 9, 10, 11, 12, 15, 16, 17, 18, 19]"
2,wart_flesh,0.1710445937690898,0.1710445937690898,1,False,False,0.33443939685821533,0.5035890340805054,-0.013531970977783204,[2]
3,main_flesh_band,0.04276114844227245,0.04459376908979841,3,True,False,0.4959837645292282,0.13848753770192465,0.5785996981461843,"[8, 13, 14]"
