group_local_id,semantic,envelope_x_span_ratio,total_x_coverage_ratio,n_components,any_strong_single,chain_main,sam_main_mean,sam_wart_mean,main_score,component_indices
1,main_flesh_band,0.9407452657299938,1.3915699450213805,19,True,True,0.8023789085839924,0.5618476499068109,1.1192425006941746,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19]"
2,main_flesh_band,0.016493585827733658,0.016493585827733658,1,True,False,0.0,0.0,0.55,[18]
