group_local_id,semantic,envelope_x_span_ratio,total_x_coverage_ratio,n_components,any_strong_single,chain_main,sam_main_mean,sam_wart_mean,main_score,component_indices
1,main_flesh_band,0.3049891540130152,0.3049891540130152,1,True,False,0.7860087752342224,0.04109940677881241,0.6095927494764328,[0]
2,main_flesh_band,0.9787418655097614,0.8655097613882863,19,True,True,0.4142804851657466,0.6719894817000941,1.0793832802772523,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
