image_id,corridor_id,primitive_id,prompt,candidate_index,sam_score,inside_corridor_ratio,seed_overlap_ratio,iou_seed,groove_overlap,glare_overlap,area_ratio,selector_score,accepted
8964_01,1,9,raised fleshy surface region on a bitter melon,0,0.1361083984375,0.11819841752891053,0.30934245297683816,0.053346915797657025,0.055477784540474744,0.2150537222623825,5.108036685838645,0.13599467046422373,False
8964_01,1,9,raised fleshy surface region on a bitter melon,1,0.1864013671875,0.9984326018808778,0.0,0.0,0.0,0.06213720887899399,0.39670449246074924,0.3286946752756862,False
8964_01,1,9,raised fleshy surface region on a bitter melon,2,0.1348876953125,0.9509840326773116,0.0,0.0,0.022187151875232083,0.09746278822422028,1.6744909062645732,0.31800331397035336,False
8964_01,1,9,raised fleshy surface region on a bitter melon,3,0.1268310546875,0.9997400571874188,0.0,0.0,0.0,0.07619859278202057,0.5980102595989429,0.3368918759203311,False
8964_01,1,9,raised fleshy surface region on a bitter melon,4,0.11590576171875,0.24963798559093264,0.9474584175345873,0.10830741892492225,0.04594454475570731,0.184300497174263,8.69532100108814,0.36630914457218894,False
8964_01,1,9,raised fleshy surface region on a bitter melon,5,0.232177734375,0.03634687055749798,0.07819057982278875,0.015739900491285163,0.049333384562185424,0.22266046702861786,4.045857298305612,0.05547821194166773,False
8964_01,1,9,raised fleshy surface region on a bitter melon,6,0.0908203125,0.5045159364036724,0.0,0.0,0.06516384265133986,0.06285808980464935,2.082543136950101,0.1725160544046032,False
8964_01,1,9,raised fleshy surface region on a bitter melon,7,0.08203125,0.8200569688635694,0.8554329239856987,0.4952749527495275,0.04066398192711914,0.2552371025085449,1.5826208611845174,0.5775198701995397,True
8964_01,1,9,raised fleshy surface region on a bitter melon,8,0.131591796875,1.0,0.0,0.0,0.0,0.13357707858085632,0.5782683040572051,0.3313663136631079,False
8964_01,1,9,raised fleshy surface region on a bitter melon,9,0.125244140625,0.1998782853447948,0.9387533032799626,0.11399501661129569,0.0455859419573238,0.18878407776355743,8.173791388154827,0.35186807484802585,False
8964_01,1,9,raised fleshy surface region on a bitter melon,10,0.09783935546875,0.041617917432726054,0.0,0.0,0.09008858432224637,0.13780377805233002,1.8600963780506763,0.03736024458054094,False
8964_01,1,9,raised fleshy surface region on a bitter melon,11,0.94775390625,0.8284527107241789,0.8426861495414271,0.4875,0.039968341907400076,0.2534041404724121,1.5712731229597388,0.6796512004197481,True
8964_01,1,9,raised fleshy surface region on a bitter melon,12,0.2734375,0.12479854968594906,0.15995647442872687,0.0013102054692483698,0.030403772457623317,0.0617196299135685,121.24498678688015,0.10554175710783725,False
8964_01,1,9,raised fleshy surface region on a bitter melon,13,0.0819091796875,0.0,0.0,0.0,0.0401307966706302,0.2278611809015274,2.614643245764029,0.01417095619858232,False
8964_01,1,9,raised fleshy surface region on a bitter melon,14,0.10986328125,0.9986577181208054,0.0,0.0,0.003355704697986577,0.09766669571399689,1.389709311363283,0.34188927375283557,False
8964_01,1,9,raised fleshy surface region on a bitter melon,15,0.10552978515625,0.5413916146297948,0.0,0.0,0.06369313113291704,0.06750782579183578,3.4851546712264883,0.16906847893149593,False
8964_01,1,60,raised fleshy surface region on a bitter melon,0,0.09796142578125,0.7576271186440678,0.9220062395008399,0.37102848865282473,0.059621136590229315,0.0676560178399086,2.4070074394048477,0.5609158371840617,True
8964_01,1,60,raised fleshy surface region on a bitter melon,1,0.13134765625,0.0,0.0,0.0,0.009104290465027531,0.03449057415127754,8.803935685145188,0.020268459842920965,False
8964_01,1,60,raised fleshy surface region on a bitter melon,2,0.0911865234375,0.2778605193291459,0.0,0.0,0.03516156187269313,0.07935655117034912,3.7060235181185504,0.09694897106750901,False
8964_01,1,60,raised fleshy surface region on a bitter melon,3,0.126953125,0.5334247828074988,0.0,0.0,0.05935070873342478,0.0832928791642189,2.624190064794816,0.17654533881409612,False
8964_01,1,60,raised fleshy surface region on a bitter melon,4,0.11541748046875,0.0,0.0,0.0,0.025107126251900626,0.06485515087842941,19.097432205423566,0.007829305184110832,False
8964_01,1,60,raised fleshy surface region on a bitter melon,5,0.2364501953125,0.6971742935733933,0.0,0.0,0.09252313078269567,0.04536629095673561,0.9596832253419726,0.2782235542323299,False
8964_01,1,60,raised fleshy surface region on a bitter melon,6,0.09033203125,0.0,0.0,0.0,0.00979381443298969,0.09355145692825317,2.3278137748980083,0.03576397461842016,False
8964_01,1,60,raised fleshy surface region on a bitter melon,7,0.1558837890625,0.03079693831607384,0.0,0.0,0.02224223322827555,0.044295791536569595,2.6649868010559157,0.0493559978481404,False
8964_01,1,60,raised fleshy surface region on a bitter melon,8,0.11724853515625,0.0,0.0,0.0,0.025661914460285134,0.062449388206005096,0.5891528677705784,0.05107371969185883,False
8964_01,1,60,raised fleshy surface region on a bitter melon,9,0.139892578125,0.6456414175952372,0.6839452843772498,0.1088783618581907,0.05728307655175188,0.06443570554256439,5.965682745380369,0.41261425586784123,False
