group_local_id,semantic,envelope_x_span_ratio,total_x_coverage_ratio,n_components,any_strong_single,chain_main,sam_main_mean,sam_wart_mean,main_score,component_indices
1,main_flesh_band,0.9968763944667559,1.458723784024989,20,True,True,0.4420151922851801,0.5419897101819515,1.0920020385682583,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
